state,county,trump votes,clinton votes,total votes,trump vote %,clinton vote %,electric vehicle %,population,voter turnout %
florida,Lee,191551,124908,316459,60.53,39.47,1.5662174253827106,722649.0,43.79152257873463
florida,Brevard,181848,119679,301527,60.31,39.69,1.6297348370866986,576874.0,52.26912636034905
florida,Polk,157430,117433,274863,57.28,42.72,1.0939965407685408,665823.0,41.281691981202215
florida,Volusia,143007,109091,252098,56.73,43.27,1.31397314143729,528453.0,47.70490469351106
florida,Pasco,142101,90142,232243,61.19,38.81,1.3477517106549364,509937.0,45.54346909520196
florida,Sarasota,124438,97870,222308,55.98,44.02,2.0652918733415486,412968.0,53.831773890470934
florida,Seminole,109443,105914,215357,50.82,49.18,1.5984833914883096,455945.0,47.23310925659893
florida,Manatee,101944,71224,173168,58.87,41.13,1.6884912673964012,375373.0,46.1322471248598
florida,Marion,107833,62041,169874,63.48,36.52,1.2805738716562225,347469.0,48.88896563434436
florida,Collier,105423,61085,166508,63.31,36.69,1.6421150467265924,365445.0,45.563080627727835
florida,Lake,102188,62838,165026,61.92,38.08,1.6349727387893085,334913.0,49.27428914374778
florida,Escambia,88808,57461,146269,60.72,39.28,1.0972623899040357,311473.0,46.960410693703786
florida,Leon,53821,92068,145889,36.89,63.11,1.7128074793500956,286744.0,50.87778645760679
florida,St. Lucie,70289,66881,137170,51.24,48.76,1.2659819217278707,305566.0,44.890465562268055
florida,Osceola,50301,85458,135759,37.05,62.95,1.2493678451565446,338209.0,40.14056397079912
florida,St. Johns,88684,43099,131783,67.3,32.7,2.0583919445428323,234828.0,56.11894663328053
florida,Alachua,46834,75820,122654,38.18,61.82,2.0696830059006195,263959.0,46.467064960846194
florida,Clay,74963,27822,102785,72.93,27.07,1.138703674536089,207246.0,49.59564961446783
florida,Okaloosa,71893,23780,95673,75.14,24.86,1.338549782083418,200071.0,47.81952406895552
florida,Charlotte,60218,33445,93663,64.29,35.71,1.589357193312927,177671.0,52.71710070861311
florida,Hernando,58970,31795,90765,64.97,35.03,1.2907107112581693,182459.0,49.745422259247285
florida,Santa Rosa,65339,18464,83803,77.97,22.03,1.2233470333489644,169894.0,49.32663896311818
florida,Bay,62194,21797,83991,74.05,25.95,1.097533451555699,183634.0,45.73826197762941
florida,Martin,53204,30185,83389,63.8,36.2,1.706610405843804,158325.0,52.66950892152219
florida,Indian River,48620,29043,77663,62.6,37.4,1.592859066599977,151159.0,51.37834994939104
florida,Citrus,54456,22789,77245,70.5,29.5,1.5263866743037602,142804.0,54.091622083415025
florida,Sumter,52730,22638,75368,69.96,30.04,2.5175432250596828,122009.0,61.77249219319886
florida,Flagler,33850,22026,55876,60.58,39.42,1.68932295103603,107406.0,52.0231644414651
florida,Nassau,34266,10869,45135,75.92,24.08,1.265180835446417,80055.0,56.37998875772906
florida,Highlands,29565,14937,44502,66.44,33.56,1.2047256334525107,102041.0,43.6118814986133
florida,Monroe,21904,18971,40875,53.59,46.41,1.727505476812627,76872.0,53.1728067436778
florida,Walton,25756,6876,32632,78.93,21.07,1.5439243877391169,65421.0,49.88000794851806
florida,Putnam,22138,10094,32232,68.68,31.32,0.6604676825211365,72373.0,44.5359457256159
florida,Columbia,20368,7601,27969,72.82,27.18,0.7713730807284985,69265.0,40.37970114776583
florida,Gadsden,6728,15020,21748,30.94,69.06,0.5882937000446805,46086.0,47.1900360196155
florida,Jackson,14257,6397,20654,69.03,30.97,0.6533369492862602,48299.0,42.76279011987826
florida,Levy,13775,5101,18876,72.98,27.02,0.8275249954316444,39837.0,47.38308607575872
florida,Suwannee,14287,3964,18251,78.28,21.72,0.6769084322694943,43834.0,41.63662910069809
florida,Wakulla,10512,4348,14860,70.74,29.26,0.9871742138129604,31882.0,46.609372059469294
florida,Okeechobee,9356,3959,13315,70.27,29.73,0.5102875273952437,40769.0,32.6596188280311
florida,Baker,10294,2112,12406,82.98,17.02,0.5071374906085651,27884.0,44.49146463921962
florida,Bradford,8913,2924,11837,75.3,24.7,0.5568927273585351,26740.0,44.26701570680628
florida,Washington,8637,2264,10901,79.23,20.77,0.5572139303482587,24454.0,44.57757422098634
florida,Hendry,6195,4615,10810,57.31,42.69,0.5867890509752499,40037.0,27.00002497689637
florida,DeSoto,6778,3781,10559,64.19,35.81,0.5648197955890264,36255.0,29.124258722934766
florida,Taylor,6930,2152,9082,76.3,23.7,0.4196366980915152,22099.0,41.09688221186479
florida,Holmes,7483,853,8336,89.77,10.23,0.4953031596925706,19398.0,42.973502422930196
florida,Madison,4851,3526,8377,57.91,42.09,0.4863301787592008,18316.0,45.73596855208561
florida,Gilchrist,6740,1458,8198,82.22,17.78,0.6687621213134488,17622.0,46.521393712404944
florida,Jefferson,3930,3541,7471,52.6,47.4,0.8457984180436997,13960.0,53.51719197707736
florida,Hardee,5242,2149,7391,70.92,29.08,0.3343146549573375,27219.0,27.15382637128476
florida,Gulf,5329,1720,7049,75.6,24.4,0.8595322905374012,16062.0,43.886191009836885
florida,Dixie,5822,1270,7092,82.09,17.91,0.4223945933492051,16465.0,43.07318554509566
florida,Calhoun,4655,1241,5896,78.95,21.05,0.6171751013930523,14330.0,41.144452198185625
florida,Franklin,4125,1744,5869,70.28,29.72,1.1004423346639334,11823.0,49.64053116806225
florida,Union,4568,1014,5582,81.83,18.17,0.4451682953311618,15238.0,36.63210395064969
florida,Hamilton,3443,1904,5347,64.39,35.61,0.4163582531458179,14303.0,37.38376564357127
florida,Glades,2996,1271,4267,70.21,29.79,0.6342494714587738,13406.0,31.82903177681635
florida,Lafayette,2809,518,3327,84.43,15.57,0.2094240837696334,8747.0,38.03589802217903
florida,Liberty,2543,651,3194,79.62,20.38,0.6148981026001406,8300.0,38.48192771084337
georgia,Fulton,117783,297051,414834,28.39,71.61,2.4119460189557045,1022866.0,40.556045464410786
georgia,Cobb,152912,160121,313033,48.85,51.15,1.9391239220629677,748178.0,41.83937512196296
georgia,Gwinnett,146989,166153,313142,46.94,53.06,1.691045159855744,904962.0,34.60277890121353
georgia,DeKalb,51468,251370,302838,17.0,83.0,2.198728048443279,746802.0,40.55131078920517
georgia,Chatham,45688,62290,107978,42.31,57.69,1.2071475502763425,288615.0,37.41246989934688
georgia,Cherokee,80649,25231,105880,76.17,23.83,1.742790769112622,241795.0,43.78916023904547
georgia,Henry,45724,50057,95781,47.74,52.26,0.9042680783884952,220896.0,43.36022381573229
georgia,Forsyth,69851,23462,93313,74.86,25.14,2.4953097719410495,220481.0,42.3224676956291
georgia,Clayton,12645,78220,90865,13.92,86.08,0.6314870633805697,279333.0,32.52927509460035
georgia,Richmond,24461,48814,73275,33.38,66.62,0.63490713343986,201949.0,36.28391326523033
georgia,Hall,51733,16180,67913,76.18,23.82,0.9871551573648082,196159.0,34.62140406506966
georgia,Muscogee,26976,39851,66827,40.37,59.63,0.8416991802200692,196219.0,34.05735428271472
georgia,Paulding,44662,18025,62687,71.25,28.75,0.9317516765727456,155246.0,40.37914020329026
georgia,Columbia,43085,18887,61972,69.52,30.48,1.247524119864545,147370.0,42.051978014521275
georgia,Bibb,24043,36787,60830,39.52,60.48,0.7743217783176098,153152.0,39.71871082323443
georgia,Coweta,42533,16583,59116,71.95,28.05,1.3115364437900865,140497.0,42.07634326711602
georgia,Fayette,35048,23284,58332,60.08,39.92,1.743077275154474,111218.0,52.448344692405904
georgia,Houston,35430,22553,57983,61.1,38.9,0.8502730582524272,151622.0,38.24181187426627
georgia,Douglas,24817,31005,55822,44.46,55.54,0.9094864728817752,141664.0,39.40450643776824
georgia,Clarke,12717,29603,42320,30.05,69.95,1.9865893310148517,124905.0,33.88175013009887
georgia,Carroll,30029,12464,42493,70.67,29.33,0.7860710451384025,116077.0,36.60759668151313
georgia,Newton,20913,21943,42856,48.8,51.2,0.5681928553390703,106499.0,40.24075343430455
georgia,Walton,31125,8292,39417,78.96,21.04,0.764457627673148,89786.0,43.901053616376714
georgia,Bartow,29911,8212,38123,78.46,21.54,0.8427138450223702,103338.0,36.89155973601192
georgia,Rockdale,13478,23255,36733,36.69,63.31,0.8332743863620287,88987.0,41.27906323395552
georgia,Lowndes,21635,15064,36699,58.95,41.05,0.7468194084925924,114360.0,32.09076600209863
georgia,Floyd,24114,9159,33273,72.47,27.53,0.7759203673164308,96698.0,34.40919150344371
georgia,Glynn,21512,11775,33287,64.63,35.37,1.2680717172539129,84099.0,39.580732232250085
georgia,Dougherty,10232,23311,33543,30.5,69.5,0.4926311733703952,90389.0,37.10960404473996
georgia,Whitfield,21537,7937,29474,73.07,26.93,0.5858449034879784,104406.0,28.23017834224087
georgia,Barrow,21108,6580,27688,76.24,23.76,0.8408207053774976,77000.0,35.95844155844156
georgia,Jackson,21784,4491,26275,82.91,17.09,0.930551146900112,65061.0,40.38517698774996
georgia,Catoosa,20876,4771,25647,81.4,18.6,0.5902532539602462,66265.0,38.703689730627026
georgia,Troup,15750,9713,25463,61.85,38.15,0.7041362068419886,69939.0,36.40744076981369
georgia,Spalding,15646,9357,25003,62.58,37.42,0.6061629379485015,64546.0,38.73671490100084
georgia,Bulloch,15097,9261,24358,61.98,38.02,1.0504118091751882,74642.0,32.633102006913
georgia,Walker,18950,4215,23165,81.8,18.2,0.4171822520770726,68455.0,33.83974874004821
georgia,Effingham,17874,4853,22727,78.65,21.35,0.7481675591508109,58699.0,38.717865721732906
georgia,Oconee,13425,5581,19006,70.64,29.36,1.9905484748675355,36929.0,51.466327276666036
georgia,Laurens,12411,6752,19163,64.77,35.23,0.4391314954867041,47279.0,40.53173713488018
georgia,Camden,12310,5930,18240,67.49,32.51,1.0420740263624024,52394.0,34.813146543497346
georgia,Gordon,15191,3181,18372,82.69,17.31,0.5781683626271972,56933.0,32.26950977464739
georgia,Thomas,11228,7142,18370,61.12,38.88,0.7667531968079994,44950.0,40.86763070077865
georgia,Harris,11936,4086,16022,74.5,25.5,1.0608910309157165,33633.0,47.63773674664763
georgia,Habersham,13190,2483,15673,84.16,15.84,0.8144645074997612,44104.0,35.53645927807001
georgia,Liberty,6134,9556,15690,39.09,60.91,0.7004088979320329,61473.0,25.523400517300278
georgia,Baldwin,7697,7970,15667,49.13,50.87,0.6493681459326921,45259.0,34.616319406084976
georgia,Bryan,10529,4014,14543,72.4,27.6,1.1360647977699467,35839.0,40.57869918245487
georgia,Tift,9584,4347,13931,68.8,31.2,0.5832300236673055,40554.0,34.351728559451594
georgia,Polk,11014,2867,13881,79.35,20.65,0.4806849760909297,41555.0,33.403922512333054
georgia,Lee,10646,3170,13816,77.06,22.94,0.66946515162481,29184.0,47.34100877192983
georgia,Pickens,11651,1979,13630,85.48,14.52,1.3754846743837206,30652.0,44.466918961242335
georgia,Coffee,9588,4094,13682,70.08,29.92,0.3619810234190752,42908.0,31.886827631210963
georgia,Colquitt,9898,3463,13361,74.08,25.92,0.3367920556697456,45429.0,29.410728829602235
georgia,Gilmer,10477,1965,12442,84.21,15.79,0.8061585224832326,29911.0,41.59673698639297
georgia,Monroe,8832,3571,12403,71.21,28.79,0.6347992351816443,26905.0,46.09923805984018
georgia,Jones,8305,3961,12266,67.71,32.29,0.5165749962836331,28574.0,42.92713655770981
georgia,Lumpkin,9619,2220,11839,81.25,18.75,1.0068159014635158,31415.0,37.68581887633296
georgia,Murray,10341,1800,12141,85.17,14.83,0.5332323202890528,39347.0,30.85622792080718
georgia,Ware,8513,3440,11953,71.22,28.78,0.4655462739789346,35648.0,33.530632854578094
georgia,Madison,9201,2425,11626,79.14,20.86,0.6031166460194302,28856.0,40.28971444413641
georgia,Union,9852,1963,11815,83.39,16.61,0.929490918990394,22640.0,52.18639575971732
georgia,White,9761,1674,11435,85.36,14.64,0.7948735905875761,28828.0,39.66629665602886
georgia,Fannin,9632,1923,11555,83.36,16.64,0.7321977313251642,25032.0,46.160914030041546
georgia,Dawson,9900,1448,11348,87.24,12.76,0.96579322020855,23668.0,47.94659455805307
georgia,Haralson,9585,1475,11060,86.66,13.34,0.4504053648283456,28830.0,38.36281651057926
georgia,Sumter,5276,5520,10796,48.87,51.13,0.4250323834196891,30403.0,35.50965365260007
georgia,Upson,7292,3475,10767,67.73,32.27,0.4072766766223186,26245.0,41.02495713469232
georgia,Peach,5413,5100,10513,51.49,48.51,0.4409808021288728,26885.0,39.10358936209782
georgia,Wayne,8153,2041,10194,79.98,20.02,0.5973540513797779,29974.0,34.0094748782278
georgia,Decatur,6020,4124,10144,59.35,40.65,0.3253796095444686,26679.0,38.02241463323213
georgia,Hart,7286,2585,9871,73.81,26.19,0.5910522455671082,25471.0,38.753876958109224
georgia,Stephens,7686,1837,9523,80.71,19.29,0.4629098282260224,25637.0,37.14553184850021
georgia,Butts,6717,2566,9283,72.36,27.64,0.45662100456621,23736.0,39.10936973373778
georgia,Putnam,6544,2758,9302,70.35,29.65,0.6632975363234367,21515.0,43.23495235881943
georgia,Morgan,6559,2663,9222,71.12,28.88,0.7394626571358146,18107.0,50.930579333959244
georgia,Burke,4491,4731,9222,48.7,51.3,0.3502276479711813,22601.0,40.80350426972258
georgia,McDuffie,5432,3699,9131,59.49,40.51,0.3713722433634405,21456.0,42.556860551827
georgia,Meriwether,5222,3804,9026,57.86,42.14,0.5127739710486909,21074.0,42.83002752206511
georgia,Grady,6053,3013,9066,66.77,33.23,0.4327248140635564,24869.0,36.455024327475975
georgia,Toombs,6615,2338,8953,73.89,26.11,0.4434328768198407,27121.0,33.011319641606136
georgia,Greene,5490,3199,8689,63.18,36.82,0.8717238194203903,16869.0,51.50868456932835
georgia,Pike,7278,1240,8518,85.44,14.56,0.4723991507430998,17897.0,47.59456892216573
georgia,Franklin,7054,1243,8297,85.02,14.98,0.496197177370155,22316.0,37.17960207922567
georgia,Washington,4149,4200,8349,49.69,50.31,0.3169907016060862,20347.0,41.03307612915909
georgia,Worth,6152,2020,8172,75.28,24.72,0.3329818524890394,20703.0,39.47254021156354
georgia,Chattooga,6462,1613,8075,80.02,19.98,0.4809983966720111,24836.0,32.51328716379449
georgia,Rabun,6287,1444,7731,81.32,18.68,0.7548797584384773,16465.0,46.95414515639234
georgia,Elbert,5292,2539,7831,67.58,32.42,0.4611951400942227,19136.0,40.92286789297659
georgia,Mitchell,4279,3493,7772,55.06,44.94,0.2362366474938372,22455.0,34.611445112447115
georgia,Emanuel,5335,2435,7770,68.66,31.34,0.3529019028089084,22406.0,34.67821119343033
georgia,Lamar,5190,2270,7460,69.57,30.43,0.4496402877697841,18484.0,40.359229603981824
georgia,Crisp,4549,2837,7386,61.59,38.41,0.3359650596337981,22905.0,32.246234446627376
georgia,Pierce,6302,903,7205,87.47,12.53,0.5108556832694763,19104.0,37.71461474036851
georgia,Appling,5494,1434,6928,79.3,20.7,0.389336148871585,18428.0,37.59496418493597
georgia,Dodge,5021,1839,6860,73.19,26.81,0.4151318482137637,20854.0,32.89536779514721
georgia,Banks,6134,684,6818,89.97,10.03,0.5272844849027508,18325.0,37.20600272851296
georgia,Jefferson,3063,3821,6884,44.49,55.51,0.3028651038827306,15755.0,43.69406537607109
georgia,Tattnall,5096,1681,6777,75.2,24.8,0.4915199308631306,25342.0,26.74216715334228
georgia,Towns,5383,1210,6593,81.65,18.35,0.9140767824497256,11419.0,57.73710482529118
georgia,Oglethorpe,4625,1831,6456,71.64,28.36,0.7960266702952783,14712.0,43.882544861337685
georgia,Berrien,5422,1047,6469,83.82,16.18,0.4982871379632513,18996.0,34.05453779743104
georgia,Brooks,3701,2528,6229,59.42,40.58,0.4431420198699163,15725.0,39.612082670906204
georgia,Brantley,5567,619,6186,89.99,10.01,0.3806416530723219,18415.0,33.59218028780885
georgia,Dade,5051,965,6016,83.96,16.04,0.5164955775066176,16224.0,37.08086785009862
georgia,Cook,4176,1753,5929,70.43,29.57,0.4538472280407763,17162.0,34.547255564619505
georgia,Jasper,4360,1544,5904,73.85,26.15,0.6234228885260502,13767.0,42.88516016561342
georgia,Ben Hill,3739,2101,5840,64.02,35.98,0.2751031636863824,17251.0,33.853109964639735
georgia,McIntosh,3487,2303,5790,60.22,39.78,1.0207612456747404,14057.0,41.18944298214412
georgia,Screven,3305,2300,5605,58.97,41.03,0.5038126361655775,14003.0,40.027137042062414
georgia,Crawford,3635,1421,5056,71.89,28.11,0.438871473354232,12268.0,41.212911640039124
georgia,Jeff Davis,4104,901,5005,82.0,18.0,0.3954106436766708,14965.0,33.4447043100568
georgia,Bleckley,3719,1101,4820,77.16,22.84,0.5043227665706052,12864.0,37.46890547263681
georgia,Early,2552,2168,4720,54.07,45.93,0.3121224325412807,10306.0,45.79856394333398
georgia,Wilkes,2572,1848,4420,58.19,41.81,0.3477624233549922,9809.0,45.06065857885615
georgia,Macon,1540,2705,4245,36.28,63.72,0.2156500308071472,13478.0,31.495770885888113
georgia,Wilkinson,2333,1894,4227,55.19,44.81,0.4012526913290272,9020.0,46.86252771618625
georgia,Heard,3370,743,4113,81.94,18.06,0.410018718245833,11579.0,35.521202176353746
georgia,Terrell,1874,2267,4141,45.25,54.75,0.2784894730979169,8861.0,46.732874393409325
georgia,Long,2626,1360,3986,65.88,34.12,0.6160506160506161,18372.0,21.696059220553014
georgia,Lincoln,2759,1273,4032,68.43,31.57,0.5762244770136541,7855.0,51.330362826225326
georgia,Twiggs,2035,1971,4006,50.8,49.2,0.2025256135334762,8249.0,48.56346223784701
georgia,Bacon,3364,608,3972,84.69,15.31,0.2303664921465968,11275.0,35.22838137472284
georgia,Charlton,2951,1004,3955,74.61,25.39,0.2732862673650649,12842.0,30.797383585111355
georgia,Dooly,1951,1872,3823,51.03,48.97,0.3540392661731574,13853.0,27.59691041651628
georgia,Telfair,2450,1313,3763,65.11,34.89,0.2156566745740781,15962.0,23.574740007517857
georgia,Candler,2664,1026,3690,72.2,27.8,0.3606853020739405,10849.0,34.01235136878975
georgia,Johnson,2519,1136,3655,68.92,31.08,0.3276301419730615,9660.0,37.83643892339544
georgia,Irwin,2716,891,3607,75.3,24.7,0.4202289523257499,9302.0,38.77660718125134
georgia,Evans,2404,1130,3534,68.02,31.98,0.5135730007336757,10648.0,33.1893313298272
georgia,Pulaski,2437,1104,3541,68.82,31.18,0.378051414992439,11288.0,31.369596031183555
georgia,Seminole,2345,1189,3534,66.36,33.64,0.4493877092461521,8427.0,41.93663225347098
georgia,Hancock,843,2701,3544,23.79,76.21,0.2523575508035596,8633.0,41.051778060928996
georgia,Montgomery,2670,847,3517,75.92,24.08,0.3420440552743193,8985.0,39.143016138007795
georgia,Taylor,2064,1296,3360,61.43,38.57,0.3552848623271158,8189.0,41.03065087312248
georgia,Turner,2095,1246,3341,62.71,37.29,0.4633016337478663,7944.0,42.056898288016114
georgia,Talbot,1196,2002,3198,37.4,62.6,0.4478827361563518,6366.0,50.235626767200756
georgia,Marion,1921,1213,3134,61.3,38.7,0.2559726962457337,8468.0,37.009919697685405
georgia,Jenkins,1895,1123,3018,62.79,37.21,0.2852098329485264,8812.0,34.24875170222424
georgia,Wilcox,2096,852,2948,71.1,28.9,0.2571428571428572,8841.0,33.34464427101007
georgia,Randolph,1271,1598,2869,44.3,55.7,0.2680007146685724,7155.0,40.09783368273934
georgia,Lanier,1984,806,2790,71.11,28.89,0.5103946221834931,10430.0,26.749760306807286
georgia,Treutlen,1809,862,2671,67.73,32.27,0.3276642221875487,6710.0,39.806259314456035
georgia,Atkinson,1878,697,2575,72.93,27.07,0.2133266407328397,8244.0,31.234837457544877
georgia,Miller,1891,623,2514,75.22,24.78,0.247320692497939,5874.0,42.79877425944842
georgia,Clinch,1727,686,2413,71.57,28.43,0.3845537574106714,6742.0,35.79056659744883
georgia,Warren,991,1314,2305,42.99,57.01,0.2056555269922879,5345.0,43.124415341440596
georgia,Wheeler,1421,646,2067,68.75,31.25,0.3247412218388472,8015.0,25.789145352464132
georgia,Stewart,805,1222,2027,39.71,60.29,0.3341687552213868,6122.0,33.11009474028096
georgia,Calhoun,830,1179,2009,41.31,58.69,0.3444564047362756,6359.0,31.593017770089638
georgia,Schley,1472,401,1873,78.59,21.41,0.343878954607978,5173.0,36.20722984728397
georgia,Baker,775,650,1425,54.39,45.61,0.3123225440090857,3183.0,44.76908576814326
